Gene_stable_ID	Gene_%_GC_content	Gene_type	NCBI_gene_ID	Gene_name	Pig190723_PCLS_200304_1_gene_rcount.gr	Pig190723_PCLS_200304_2_gene_rcount.gr	Pig190723_PCLS_200304_3_gene_rcount.gr	Pig190723_PCLS_200304_4_gene_rcount.gr
ENSSSCG00000014939	49.62	protein_coding	---	MTNR1B	0.0	0.0	0.0	0.0
ENSSSCG00000028066	48.67	protein_coding	100738263	SPRYD4	571.0	395.0	578.0	562.0
ENSSSCG00000022903	40.2	protein_coding	100737731	NAPEPLD	1964.0	1503.0	1181.0	1451.0
ENSSSCG00000031465	54.04	protein_coding	100510887	PRRT1B	182.0	155.0	272.0	173.0
ENSSSCG00000003798	37.61	protein_coding	100518613	SERBP1	35517.0	27514.0	31425.0	30167.0
ENSSSCG00000049909	37.97	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000023391	42.9	protein_coding	100625283	LONP2	4043.0	3365.0	4309.0	3300.0
ENSSSCG00000038605	40.36	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000008684	50.87	protein_coding	102157420	POLN	249.0	198.0	188.0	186.0
ENSSSCG00000001949	66.23	protein_coding	100152739	INSM2	0.0	0.0	0.0	0.0
ENSSSCG00000009035	39.73	protein_coding	100192449	SLC10A7	660.0	585.0	460.0	377.0
ENSSSCG00000000401	49.21	protein_coding	100738224	GLS2	150.0	129.0	99.0	172.0
ENSSSCG00000012633	43.33	protein_coding	397615	IL13RA1	15328.0	13123.0	16242.0	11923.0
ENSSSCG00000010592	42.08	protein_coding	100622012	AS3MT	203.0	167.0	198.0	203.0
ENSSSCG00000024933	37.74	protein_coding	100511947	SLC36A4	3351.0	2841.0	1980.0	2345.0
ENSSSCG00000040366	39.39	protein_coding	102160697	ADAMTSL1	31.0	12.0	19.0	8.0
ENSSSCG00000015422	38.3	protein_coding	100514358	PMPCB	6893.0	5680.0	6407.0	5969.0
ENSSSCG00000015879	40.34	protein_coding	100157537	DAPL1	74.0	75.0	54.0	49.0
ENSSSCG00000014305	42.5	protein_coding	494017	SAR1B	5059.0	4034.0	4706.0	3957.0
ENSSSCG00000023994	47.61	protein_coding	100519629	ARMC9	626.0	534.0	769.0	803.0
ENSSSCG00000027718	43.83	protein_coding	100739653	HAUS3	5414.0	4168.0	3992.0	3800.0
ENSSSCG00000001952	47.31	protein_coding	406188	NFKBIA	11218.0	9055.0	12364.0	12915.0
ENSSSCG00000034014	55.21	protein_coding	100155568	MRPL40	2984.0	2228.0	3352.0	3021.0
ENSSSCG00000005719	55.14	protein_coding	100511735	RAPGEF1	2772.0	2143.0	3111.0	3605.0
ENSSSCG00000031101	49.6	protein_coding	100525886	METTL21C	0.0	0.0	0.0	0.0
ENSSSCG00000011458	43.94	protein_coding	100154005	ACTR8	5520.0	4498.0	5184.0	5320.0
ENSSSCG00000010593	42.45	protein_coding	100155831	CNNM2	265.0	160.0	250.0	263.0
ENSSSCG00000000402	41.95	protein_coding	100522738	RBMS2	1361.0	1251.0	1619.0	1147.0
ENSSSCG00000008687	65.56	protein_coding	100739155	MXD4	486.0	339.0	496.0	563.0
ENSSSCG00000009530	44.12	protein_coding	---	---	86.0	98.0	122.0	64.0
ENSSSCG00000013538	54.27	protein_coding	100516780	KHSRP	8612.0	6309.0	9670.0	9695.0
ENSSSCG00000012631	48.75	protein_coding	100517799	LONRF3	2316.0	1815.0	2474.0	2104.0
ENSSSCG00000003799	43.5	protein_coding	397178	IL12RB2	167.0	96.0	111.0	129.0
ENSSSCG00000015880	42.65	protein_coding	100523471	---	6307.0	4414.0	5726.0	5545.0
ENSSSCG00000015423	40.23	protein_coding	100514533	DNAJC2	3230.0	2886.0	3059.0	2693.0
ENSSSCG00000047729	39.27	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000009601	45.94	protein_coding	100154435	SLC18A1	569.0	492.0	583.0	425.0
ENSSSCG00000009531	38.73	protein_coding	100526069	TEX30	1663.0	1471.0	1659.0	1340.0
ENSSSCG00000032298	47.74	protein_coding	110260969	ABCC11	18.0	0.0	6.0	6.0
ENSSSCG00000009532	42.99	protein_coding	100511896	POGLUT2	1336.0	1136.0	1502.0	1383.0
ENSSSCG00000048545	36.81	protein_coding	---	---	16.0	16.0	4.0	11.0
ENSSSCG00000041982	48.94	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000011456	45.5	protein_coding	100151982	CHDH	332.0	257.0	428.0	522.0
ENSSSCG00000038955	41.86	protein_coding	100513916	CAMLG	1420.0	1300.0	1183.0	1161.0
ENSSSCG00000028694	40.27	protein_coding	106504095	ATP6V1B2	20051.0	18477.0	19754.0	16328.0
ENSSSCG00000029313	50.88	protein_coding	100622267	ITGB1BP1	2212.0	1773.0	2149.0	2117.0
ENSSSCG00000008689	59.55	protein_coding	100516091	ZFYVE28	15.0	2.0	26.0	7.0
ENSSSCG00000041625	44.81	protein_coding	102167861	REELD1	21.0	16.0	28.0	20.0
ENSSSCG00000034495	41.34	protein_coding	100620960	SNTG1	0.0	0.0	0.0	0.0
ENSSSCG00000040820	45.76	protein_coding	100518589	---	188.0	110.0	187.0	147.0
ENSSSCG00000014943	39.17	protein_coding	100515270	DEUP1	1218.0	997.0	905.0	923.0
ENSSSCG00000009534	42.87	protein_coding	100512068	---	3966.0	3538.0	3405.0	3351.0
ENSSSCG00000022813	46.13	protein_coding	100627900	ABCC12	0.0	0.0	0.0	0.0
ENSSSCG00000035973	42.4	protein_coding	100522884	LSM6	4254.0	3473.0	3954.0	3531.0
ENSSSCG00000005720	49.88	protein_coding	414430	MED27	456.0	346.0	575.0	528.0
ENSSSCG00000010121	53.07	protein_coding	100153062	UFD1	4527.0	3517.0	4568.0	4700.0
ENSSSCG00000015424	38.9	protein_coding	100514865	PSMC2	19846.0	16695.0	19353.0	18120.0
ENSSSCG00000033015	64.62	protein_coding	100737088	B3GNT7	114.0	92.0	162.0	190.0
ENSSSCG00000028559	51.72	protein_coding	100155722	LZTS1	23.0	18.0	30.0	43.0
ENSSSCG00000048844	43.94	protein_coding	733604	SELENOK	7466.0	6040.0	7023.0	6897.0
ENSSSCG00000003801	40.36	protein_coding	733613	IL23R	52.0	35.0	27.0	24.0
ENSSSCG00000001384	54.52	protein_coding	100144457	VARS2	2107.0	1260.0	2496.0	2448.0
ENSSSCG00000012625	49.93	protein_coding	396946	PGRMC1	9200.0	6738.0	9726.0	7236.0
ENSSSCG00000000403	46.75	protein_coding	100153516	BAZ2A	8041.0	6119.0	8233.0	8027.0
ENSSSCG00000016275	46.3	protein_coding	100737210	NCL	105002.0	91490.0	103323.0	104993.0
ENSSSCG00000035702	37.25	protein_coding	110256929	WDSUB1	678.0	634.0	722.0	561.0
ENSSSCG00000030255	52	protein_coding	449528	EIF4G1	41943.0	31351.0	47731.0	48491.0
ENSSSCG00000000760	59.96	protein_coding	100514647	LRTM2	6.0	4.0	0.0	0.0
ENSSSCG00000005177	39.35	protein_coding	100155580	SH3GL2	192.0	153.0	148.0	146.0
ENSSSCG00000032517	37.47	protein_coding	100155516	DMXL2	7641.0	6915.0	3923.0	4914.0
ENSSSCG00000026644	40.32	protein_coding	100626833	DDX46	20829.0	17871.0	15000.0	15197.0
ENSSSCG00000037914	46.43	protein_coding	100156014	IL17RB	114.0	117.0	141.0	190.0
ENSSSCG00000034633	56.69	protein_coding	100516278	CFAP99	274.0	144.0	289.0	320.0
ENSSSCG00000032046	45.51	protein_coding	102163752	---	1741.0	1585.0	1673.0	1685.0
ENSSSCG00000010594	38.15	protein_coding	100154612	NT5C2	7811.0	6474.0	6577.0	6062.0
ENSSSCG00000005723	55.31	protein_coding	100512264	NTNG2	42.0	25.0	29.0	56.0
ENSSSCG00000012627	44.8	protein_coding	100513257	---	163.0	152.0	140.0	181.0
ENSSSCG00000001950	40.3	protein_coding	100156790	PSMA6	0.0	0.0	0.0	0.0
ENSSSCG00000001950	40.3	protein_coding	100519610	PSMA6	2080.0	1821.0	1852.0	1668.0
ENSSSCG00000023976	43.44	protein_coding	100620800	DCP1B	117.0	94.0	165.0	81.0
ENSSSCG00000009037	44.83	protein_coding	100523980	ZNF827	635.0	401.0	674.0	539.0
ENSSSCG00000012624	47.93	protein_coding	100156988	SLC25A43	807.0	607.0	764.0	653.0
ENSSSCG00000009605	53.62	protein_coding	102166950	GFRA2	5.0	0.0	4.0	7.0
ENSSSCG00000011022	44.84	protein_coding	100518681	SVIL	2483.0	2014.0	3335.0	2765.0
ENSSSCG00000002844	37.06	protein_coding	100625881	PHKB	3504.0	2813.0	3284.0	2366.0
ENSSSCG00000008690	51.95	protein_coding	692189	RNF4	2371.0	1648.0	2577.0	2336.0
ENSSSCG00000003803	39.09	protein_coding	100519721	---	6.0	10.0	5.0	14.0
ENSSSCG00000039585	38.27	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000008642	54.44	protein_coding	100513350	ASAP2	1852.0	1294.0	2008.0	1806.0
ENSSSCG00000015425	42.21	protein_coding	100190993	SLC26A5	0.0	2.0	0.0	0.0
ENSSSCG00000042169	41.57	protein_coding	102165734	---	18.0	16.0	30.0	16.0
ENSSSCG00000012623	54.57	protein_coding	100158185	SLC25A5	10157.0	7746.0	9540.0	8484.0
ENSSSCG00000016277	57.44	protein_coding	100520336	NMUR1	32.0	26.0	50.0	42.0
ENSSSCG00000015882	35.6	protein_coding	100523825	BAZ2B	4265.0	3669.0	2806.0	2370.0
ENSSSCG00000032043	43.44	protein_coding	733680	SLC35D1	1861.0	1517.0	1759.0	1491.0
ENSSSCG00000010122	51.66	protein_coding	100151862	CDC45	1066.0	786.0	1004.0	871.0
ENSSSCG00000029745	54.28	protein_coding	100517173	FAM193A	789.0	564.0	723.0	711.0
ENSSSCG00000027725	53.1	protein_coding	---	---	438.0	321.0	644.0	458.0
ENSSSCG00000005178	35.06	protein_coding	100154767	CNTLN	726.0	477.0	472.0	419.0
ENSSSCG00000026317	44.09	protein_coding	100625109	SLC10A2	0.0	0.0	0.0	0.0
ENSSSCG00000045207	42.59	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045342	33.89	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034954	39.72	protein_coding	100627041	C5orf24	8217.0	6484.0	5847.0	6191.0
ENSSSCG00000037154	59.19	protein_coding	100520390	SFTA2	584.0	355.0	757.0	593.0
ENSSSCG00000012621	45.96	protein_coding	100154142	UBE2A	2735.0	2165.0	2456.0	2209.0
ENSSSCG00000037274	61.84	protein_coding	100294684	PTMA	55065.0	42497.0	49266.0	46438.0
ENSSSCG00000013539	53.41	protein_coding	100516955	GTF2F1	2277.0	1499.0	2493.0	2734.0
ENSSSCG00000005724	46.18	protein_coding	100511239	SETX	8079.0	7707.0	5277.0	5211.0
ENSSSCG00000014946	39.59	protein_coding	100738450	CEP295	8233.0	7537.0	5721.0	5622.0
ENSSSCG00000009612	55.35	protein_coding	100152025	DOK2	168.0	116.0	165.0	236.0
ENSSSCG00000045986	48.3	protein_coding	102166052	---	2.0	4.0	0.0	4.0
ENSSSCG00000039568	47.42	protein_coding	102162332	SNAI2	1098.0	877.0	1083.0	881.0
ENSSSCG00000000405	44.37	protein_coding	100157156	---	50184.0	44528.0	51582.0	47190.0
ENSSSCG00000008691	49.86	protein_coding	100518977	TNIP2	134.0	98.0	226.0	206.0
ENSSSCG00000042317	44.4	protein_coding	100523624	C4orf51	5.0	20.0	23.0	41.0
ENSSSCG00000044896	34.9	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000023539	49.55	protein_coding	100623089	MBOAT2	476.0	405.0	375.0	286.0
ENSSSCG00000026106	48.09	protein_coding	100626939	TXNDC15	2135.0	1902.0	2280.0	1796.0
ENSSSCG00000045189	48.18	pseudogene	106504366	---	2.0	2.0	0.0	0.0
ENSSSCG00000012622	45.69	protein_coding	100152936	CXorf56	1472.0	1197.0	1550.0	1298.0
ENSSSCG00000010595	44.68	protein_coding	100153400	INA	0.0	0.0	0.0	2.0
ENSSSCG00000030423	36.98	protein_coding	100621902	MIER1	4968.0	4410.0	2989.0	3208.0
ENSSSCG00000024254	56.97	protein_coding	100517144	ALKBH7	158.0	128.0	235.0	244.0
ENSSSCG00000015883	36.79	protein_coding	100152338	MARCHF7	12636.0	10601.0	9313.0	8782.0
ENSSSCG00000010128	65.15	protein_coding	100156312	---	698.0	483.0	955.0	928.0
ENSSSCG00000001388	59.25	protein_coding	100144463	C6orf15	59.0	54.0	47.0	82.0
ENSSSCG00000009535	47.51	protein_coding	100135673	EFNB2	937.0	931.0	893.0	1059.0
ENSSSCG00000009611	40.49	protein_coding	100153229	XPO7	8543.0	7472.0	8434.0	7962.0
ENSSSCG00000020954	39.03	protein_coding	102164478	PCGF6	1549.0	1239.0	1194.0	1156.0
ENSSSCG00000012620	42.79	protein_coding	100155370	NKRF	2382.0	2078.0	2131.0	2401.0
ENSSSCG00000027019	41.48	protein_coding	100153986	CACNA2D3	0.0	4.0	0.0	4.0
ENSSSCG00000031498	39.26	protein_coding	110261574	PPP2R3C	1657.0	1386.0	1304.0	1115.0
ENSSSCG00000028372	54.24	protein_coding	100628136	FAM131A	529.0	361.0	698.0	631.0
ENSSSCG00000032887	48.04	protein_coding	100156382	EFCAB1	132.0	39.0	118.0	98.0
ENSSSCG00000016279	42.47	protein_coding	100736954	PDE6D	519.0	368.0	577.0	494.0
ENSSSCG00000015426	38.49	protein_coding	100627126	RELN	310.0	218.0	343.0	175.0
ENSSSCG00000009039	40.51	protein_coding	100523624	MMAA	837.0	703.0	778.0	573.0
ENSSSCG00000030903	57.17	protein_coding	100144482	CDSN	1.0	8.0	2.0	4.0
ENSSSCG00000022004	63.69	protein_coding	100626548	SH3BP2	663.0	446.0	744.0	872.0
ENSSSCG00000009536	40.52	protein_coding	100152796	ARGLU1	8988.0	7789.0	8183.0	7783.0
ENSSSCG00000033527	36.65	protein_coding	100521970	ITFG1	6436.0	5176.0	5007.0	4151.0
ENSSSCG00000041764	53.85	protein_coding	---	---	244.0	126.0	368.0	274.0
ENSSSCG00000050408	54.86	protein_coding	396560	PSORS1C2	213.0	179.0	247.0	244.0
ENSSSCG00000048714	41.12	protein_coding	---	---	0.0	0.0	0.0	3.0
ENSSSCG00000047866	42.81	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000010597	42.1	protein_coding	100152210	TAF5	762.0	755.0	647.0	650.0
ENSSSCG00000026229	47.07	protein_coding	100624388	---	1012.0	921.0	966.0	924.0
ENSSSCG00000011461	43.49	protein_coding	106505617	LRTM1	0.0	0.0	4.0	0.0
ENSSSCG00000001391	54.64	protein_coding	100153563	CCHCR1	169.0	142.0	190.0	190.0
ENSSSCG00000013540	66.3	protein_coding	100518237	PSPN	0.0	0.0	1.0	0.0
ENSSSCG00000036050	39.35	protein_coding	100126280	CD302	697.0	435.0	462.0	453.0
ENSSSCG00000021581	55.09	protein_coding	397147	CLCN2	84.0	64.0	89.0	95.0
ENSSSCG00000045592	37.99	pseudogene	---	---	2.0	1.0	0.0	0.0
ENSSSCG00000040130	41.64	protein_coding	102159180	FAM155A	8.0	19.0	18.0	2.0
ENSSSCG00000033334	47.18	protein_coding	---	COPS7B	356.0	272.0	436.0	396.0
ENSSSCG00000028294	44.57	protein_coding	100622134	CATSPER3	8.0	1.0	5.0	9.0
ENSSSCG00000038079	54.31	protein_coding	100737271	CLPP	193.0	96.0	252.0	186.0
ENSSSCG00000008644	43.54	protein_coding	100514284	KIDINS220	6679.0	5315.0	6847.0	5869.0
ENSSSCG00000001392	54.8	protein_coding	100152381	TCF19	240.0	207.0	342.0	177.0
ENSSSCG00000030732	71.79	protein_coding	100155101	GP1BB	0.0	0.0	0.0	0.0
ENSSSCG00000022190	51.43	protein_coding	100627960	UBE2V2	4215.0	4116.0	4127.0	3361.0
ENSSSCG00000035859	49.38	protein_coding	100627056	WNT5A	559.0	428.0	427.0	475.0
ENSSSCG00000009040	41.8	protein_coding	397016	SMAD1	3652.0	2784.0	3780.0	3442.0
ENSSSCG00000026318	38.6	protein_coding	100626670	NETO2	448.0	289.0	328.0	328.0
ENSSSCG00000044600	45.75	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036741	59.94	protein_coding	100689266	PITX1	0.0	0.0	0.0	0.0
ENSSSCG00000032165	42.24	protein_coding	100520866	ATP5MD	6269.0	5300.0	5942.0	4511.0
ENSSSCG00000037762	66.27	protein_coding	110256621	TBX1	154.0	85.0	153.0	97.0
ENSSSCG00000023969	48.82	protein_coding	100622165	ACER1	11.0	6.0	17.0	17.0
ENSSSCG00000005725	50.1	protein_coding	100511433	---	1649.0	1150.0	1826.0	1551.0
ENSSSCG00000001393	53.8	protein_coding	100127461	---	0.0	0.0	0.0	2.0
ENSSSCG00000005180	40.12	protein_coding	100513064	BNC2	467.0	385.0	442.0	339.0
ENSSSCG00000051640	38.63	protein_coding	---	---	4.0	0.0	0.0	0.0
ENSSSCG00000012619	48.9	protein_coding	100515873	SEPTIN6	1080.0	842.0	1040.0	1089.0
ENSSSCG00000000406	41.67	protein_coding	100155956	PTGES3	17626.0	14658.0	15117.0	14702.0
ENSSSCG00000038682	39.33	protein_coding	100738413	TAF1D	10873.0	9207.0	8493.0	7680.0
ENSSSCG00000021956	38.14	protein_coding	595126	LY75	1449.0	1331.0	779.0	661.0
ENSSSCG00000009540	43.41	protein_coding	100155891	LIG4	1974.0	1580.0	1602.0	1670.0
ENSSSCG00000034753	38.23	protein_coding	100155589	FAM177A1	1899.0	1483.0	1579.0	1452.0
ENSSSCG00000013534	51.56	protein_coding	100517879	MLLT1	2483.0	1754.0	2798.0	3111.0
ENSSSCG00000010130	55.61	protein_coding	100153889	GNB1L	295.0	209.0	393.0	433.0
ENSSSCG00000009610	46.79	protein_coding	100154488	NPM2	30.0	27.0	39.0	48.0
ENSSSCG00000022305	36.58	protein_coding	100620493	WDR78	1098.0	771.0	769.0	726.0
ENSSSCG00000010599	46.85	protein_coding	100157027	PDCD11	10460.0	8073.0	11173.0	11138.0
ENSSSCG00000000765	54.54	protein_coding	100518910	IL17RA	1298.0	848.0	1749.0	2022.0
ENSSSCG00000009541	40.56	protein_coding	100154680	ABHD13	3450.0	2838.0	2377.0	2408.0
ENSSSCG00000015427	37.96	protein_coding	100515916	ORC5	492.0	467.0	461.0	370.0
ENSSSCG00000043090	43.16	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000026852	60.19	protein_coding	493772	NPPC	4.0	2.0	5.0	3.0
ENSSSCG00000002846	40.14	protein_coding	100521133	DNAJA2	8656.0	7168.0	8056.0	7672.0
ENSSSCG00000001394	50.76	protein_coding	---	---	269.0	195.0	321.0	368.0
ENSSSCG00000009542	40.5	protein_coding	100038026	TNFSF13B	650.0	703.0	549.0	502.0
ENSSSCG00000036523	71.25	pseudogene	---	---	1.0	0.0	0.0	0.0
ENSSSCG00000015885	38.58	protein_coding	100622105	PLA2R1	276.0	157.0	184.0	153.0
ENSSSCG00000001395	54.19	protein_coding	---	---	32.0	26.0	41.0	44.0
ENSSSCG00000008692	48.49	protein_coding	100517353	ADD1	3172.0	2343.0	3790.0	3198.0
ENSSSCG00000051398	66.1	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000020830	46.62	protein_coding	100154750	---	62073.0	57003.0	61020.0	54961.0
ENSSSCG00000039433	40.42	protein_coding	---	---	3.0	0.0	7.0	2.0
ENSSSCG00000009609	60.82	protein_coding	---	FGF17	0.0	0.0	0.0	0.0
ENSSSCG00000005727	50.74	protein_coding	102166697	CFAP77	90.0	64.0	76.0	65.0
ENSSSCG00000006273	51.06	protein_coding	100156398	MCM4	5322.0	4139.0	6930.0	4872.0
ENSSSCG00000001955	38.53	protein_coding	100154361	SRP54	8391.0	8014.0	8603.0	7230.0
ENSSSCG00000000764	52.45	protein_coding	102160309	HDHD5	106.0	61.0	81.0	115.0
ENSSSCG00000022507	50.29	protein_coding	100628241	POLR2H	5409.0	4629.0	4865.0	5105.0
ENSSSCG00000031352	40.5	protein_coding	100628189	TCTEX1D1	101.0	72.0	59.0	53.0
ENSSSCG00000002847	51.54	protein_coding	100521318	GPT2	217.0	180.0	191.0	206.0
ENSSSCG00000013536	46.39	protein_coding	100516418	ACSBG2	0.0	8.0	1.0	5.0
ENSSSCG00000010600	57.47	protein_coding	100157433	CALHM2	133.0	80.0	192.0	151.0
ENSSSCG00000014307	48.82	protein_coding	100512769	MACROH2A1	4302.0	2992.0	5002.0	4393.0
ENSSSCG00000009042	40.27	protein_coding	100524693	OTUD4	13791.0	11269.0	8302.0	9401.0
ENSSSCG00000014949	41.79	protein_coding	100516331	---	2784.0	2109.0	2569.0	2271.0
ENSSSCG00000010601	52.81	protein_coding	100157433	CALHM1	0.0	0.0	0.0	0.0
ENSSSCG00000039810	54.61	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000009543	44.27	protein_coding	102161679	---	25.0	15.0	0.0	14.0
ENSSSCG00000026055	41.47	protein_coding	100157576	---	2482.0	2217.0	2077.0	1622.0
ENSSSCG00000034671	53.43	protein_coding	110256725	CALHM3	0.0	0.0	0.0	0.0
ENSSSCG00000035218	52.43	protein_coding	397079	ADA2	325.0	219.0	258.0	252.0
ENSSSCG00000030849	44.45	protein_coding	100515520	---	0.0	0.0	0.0	0.0
ENSSSCG00000030849	44.45	protein_coding	100525679	---	0.0	0.0	0.0	0.0
ENSSSCG00000030849	44.45	protein_coding	100623540	---	28716.0	25981.0	28117.0	22906.0
ENSSSCG00000041647	41.04	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042125	38.94	protein_coding	---	---	2.0	0.0	0.0	0.0
ENSSSCG00000008695	61.51	protein_coding	100626728	MFSD10	1538.0	1060.0	1781.0	1832.0
ENSSSCG00000001396	52.17	protein_coding	100135036	---	678.0	541.0	826.0	894.0
ENSSSCG00000012617	41.79	protein_coding	414433	UPF3B	2942.0	2475.0	2302.0	2297.0
ENSSSCG00000005730	60.74	protein_coding	100152288	BARHL1	0.0	0.0	0.0	0.0
ENSSSCG00000010131	58.84	protein_coding	100156736	TXNRD2	368.0	188.0	460.0	357.0
ENSSSCG00000023909	51.11	protein_coding	100620258	THPO	42.0	23.0	64.0	35.0
ENSSSCG00000027854	40.31	protein_coding	100620470	HSD17B6	21.0	26.0	18.0	13.0
ENSSSCG00000034763	52.21	protein_coding	110255858	IRS2	1036.0	798.0	1294.0	825.0
ENSSSCG00000024417	39.23	protein_coding	100627254	ERC2	30.0	29.0	19.0	47.0
ENSSSCG00000035403	48.43	protein_coding	100516593	RFX2	457.0	305.0	507.0	595.0
ENSSSCG00000010603	51.12	protein_coding	100155006	NEURL1	53.0	30.0	67.0	39.0
ENSSSCG00000032973	52.36	protein_coding	---	---	484.0	329.0	536.0	546.0
ENSSSCG00000009613	55.75	protein_coding	100157264	DMTN	96.0	96.0	198.0	112.0
ENSSSCG00000035554	40	protein_coding	100738576	LHFPL3	2.0	11.0	10.0	22.0
ENSSSCG00000023277	44.85	protein_coding	100515069	NDUFA1	1894.0	1436.0	1975.0	1534.0
ENSSSCG00000022177	47.15	protein_coding	100153005	DIS3L2	1690.0	1335.0	2101.0	1595.0
ENSSSCG00000001958	38.73	protein_coding	100151954	BAZ1A	14734.0	13507.0	9801.0	10377.0
ENSSSCG00000004632	43.04	protein_coding	100156725	GLDN	40.0	25.0	20.0	18.0
ENSSSCG00000005729	54.16	protein_coding	100513393	DDX31	1480.0	933.0	1508.0	1682.0
ENSSSCG00000008645	46.54	protein_coding	654298	ID2	2756.0	2285.0	2468.0	2268.0
ENSSSCG00000022333	39.43	protein_coding	100626752	C16orf87	615.0	499.0	533.0	445.0
ENSSSCG00000025270	61.15	protein_coding	100620350	CHRD	64.0	27.0	66.0	116.0
ENSSSCG00000044700	55.34	protein_coding	---	---	2654.0	1903.0	4429.0	3134.0
ENSSSCG00000015886	41.91	protein_coding	100037276	ITGB6	2218.0	1863.0	2949.0	1114.0
ENSSSCG00000012613	44.53	protein_coding	100514505	NKAP	1012.0	1012.0	1153.0	884.0
ENSSSCG00000009043	36.89	protein_coding	100524881	ABCE1	25388.0	22158.0	19309.0	19745.0
ENSSSCG00000031735	41.77	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051230	39.23	pseudogene	---	---	0.0	1.0	0.0	0.0
ENSSSCG00000036874	45.18	protein_coding	110260971	MYLK3	17.0	24.0	16.0	11.0
ENSSSCG00000044051	50.97	protein_coding	---	---	2861.0	2032.0	4413.0	3555.0
ENSSSCG00000045928	36.49	pseudogene	---	---	0.0	0.0	0.0	2.0
ENSSSCG00000000415	45.91	protein_coding	100626104	SDR9C7	16.0	3.0	9.0	20.0
ENSSSCG00000008646	52.85	protein_coding	100514456	RNF144A	196.0	169.0	189.0	148.0
ENSSSCG00000047468	46.31	protein_coding	100512513	---	23.0	21.0	32.0	32.0
ENSSSCG00000000766	44.54	protein_coding	100737051	CECR2	888.0	647.0	957.0	922.0
ENSSSCG00000029082	36.07	protein_coding	100628131	KMT2E	19353.0	16958.0	16278.0	15580.0
ENSSSCG00000005182	36.16	protein_coding	100514146	CCDC171	27.0	30.0	20.0	27.0
ENSSSCG00000005731	49.02	protein_coding	100157514	GTF3C4	1707.0	1283.0	1820.0	1636.0
ENSSSCG00000024443	43.43	protein_coding	100624779	ORC6	970.0	905.0	939.0	661.0
ENSSSCG00000014948	38.3	protein_coding	100512671	C11orf54	2645.0	2377.0	2363.0	1881.0
ENSSSCG00000043471	40.36	protein_coding	---	---	4.0	12.0	2.0	4.0
ENSSSCG00000039188	54.13	protein_coding	102167403	AK8	142.0	94.0	206.0	127.0
ENSSSCG00000041028	42.72	protein_coding	102157657	---	0.0	0.0	0.0	0.0
ENSSSCG00000008648	45.16	protein_coding	396752	RSAD2	1150.0	1701.0	590.0	1091.0
ENSSSCG00000026516	58.2	protein_coding	100337659	EPHB3	387.0	272.0	691.0	447.0
ENSSSCG00000038110	57.28	protein_coding	110259489	TIFAB	33.0	16.0	37.0	23.0
ENSSSCG00000013533	50.46	protein_coding	100514391	RANBP3	3199.0	2312.0	3721.0	3421.0
ENSSSCG00000042084	51.84	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000033871	36.87	protein_coding	100415930	---	365.0	313.0	402.0	280.0
ENSSSCG00000014310	56.58	protein_coding	494467	CXCL14	862.0	316.0	761.0	515.0
ENSSSCG00000010604	51.64	protein_coding	100153803	SH3PXD2A	1760.0	1450.0	1928.0	2299.0
ENSSSCG00000009614	54.93	protein_coding	100155695	FAM160B2	762.0	523.0	963.0	929.0
ENSSSCG00000008693	58.48	protein_coding	106504051	NOP14	5886.0	4139.0	6516.0	6826.0
ENSSSCG00000021439	38	protein_coding	100627348	CCDC66	2389.0	2209.0	2303.0	1972.0
ENSSSCG00000014950	50.15	protein_coding	100516505	VSTM5	62.0	28.0	58.0	35.0
ENSSSCG00000008647	49.12	protein_coding	100623872	CMPK2	899.0	1084.0	624.0	834.0
ENSSSCG00000001959	39.45	protein_coding	497233	CFL2	8581.0	6886.0	6453.0	5738.0
ENSSSCG00000046188	45.31	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000005183	36.36	protein_coding	100157597	PSIP1	3750.0	3271.0	3189.0	2549.0
ENSSSCG00000011023	40.78	protein_coding	100519167	ZNF438	144.0	95.0	138.0	134.0
ENSSSCG00000041237	44.95	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000012608	40.64	protein_coding	102167717	ZBTB33	1376.0	1230.0	988.0	840.0
ENSSSCG00000045734	56.57	protein_coding	---	---	0.0	0.0	0.0	0.0
