Gene_stable_ID	Gene_%_GC_content	Gene_type	NCBI_gene_ID	Gene_name	Pig190723_PCLS_200304_1_S9.tsv	Pig190723_PCLS_200304_2_S10.tsv	Pig190723_PCLS_200304_3_S11.tsv	Pig190723_PCLS_200304_4_S12.tsv
ENSSSCG00000041213	43.03	protein_coding	---	---	0.0	0.0	0.0	0.049294
ENSSSCG00000001061	47.88	protein_coding	100524569	JARID2	12.037983	12.095407	11.851334	11.308109
ENSSSCG00000034622	46.79	protein_coding	---	---	0.0	0.890356	0.0	0.0
ENSSSCG00000049315	36.52	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000011327	54.12	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000028109	40.56	protein_coding	100620497	SNTB2	18.63167	16.332554	7.516593	8.061965
ENSSSCG00000007493	48.19	protein_coding	574063	---	5.839298	6.377598	7.265035	8.290438
ENSSSCG00000037508	49.17	protein_coding	---	GSN	146.034241	123.840088	181.251053	203.642731
ENSSSCG00000034484	40.98	protein_coding	100620266	SPEN	52.940403	52.870441	44.48225	63.67746
ENSSSCG00000003189	56.43	protein_coding	100286877	PRMT1	216.354355	152.95105	275.496338	280.305481
ENSSSCG00000047764	50.42	pseudogene	---	---	0.0	0.0	0.0	0.303877
ENSSSCG00000032472	59.34	protein_coding	397390	SLC25A11	3.578874	2.51955	2.878211	4.554895
ENSSSCG00000045943	39.35	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042730	41.62	protein_coding	---	---	0.099631	0.122311	0.017685	0.078725
ENSSSCG00000033781	35.29	protein_coding	110256532	AADACL2	0.0	0.0	0.0	0.0
ENSSSCG00000024268	42.28	protein_coding	---	---	0.159995	0.0	0.0	0.0
ENSSSCG00000037144	41.94	protein_coding	397584	CDKN1B	41.349472	43.728619	38.803646	48.224556
ENSSSCG00000035653	55.19	protein_coding	102167025	PGAP2	5.076641	3.988416	5.064204	3.44558
ENSSSCG00000030850	37.34	protein_coding	100739555	TEX11	0.0	0.0	0.0	0.0
ENSSSCG00000042299	38.21	pseudogene	---	---	0.108799	0.067767	0.028589	0.032029
ENSSSCG00000016714	45.29	protein_coding	100170131	CYCS	324.107422	328.009399	277.877411	316.945312
ENSSSCG00000000176	51.5	protein_coding	100737526	DDX23	88.262772	82.728226	100.694336	119.523216
ENSSSCG00000001800	45.56	protein_coding	100155238	TM6SF1	9.108289	9.994284	7.264643	6.084352
ENSSSCG00000009395	37.62	protein_coding	100157885	SETDB2	25.202547	29.169243	16.036207	18.731962
ENSSSCG00000040146	46.01	protein_coding	100515578	PRSS45P	0.0	0.0	0.365322	0.0
ENSSSCG00000024950	43.52	protein_coding	100737821	---	1.020367	0.789838	2.025474	1.013996
ENSSSCG00000047009	39.29	pseudogene	---	---	0.195228	0.409602	0.36865	0.0
ENSSSCG00000024290	34.18	protein_coding	100624535	---	0.096251	0.059356	0.048588	0.0
ENSSSCG00000009916	49.91	protein_coding	396932	ACADS	0.0	0.0	0.0	0.0
ENSSSCG00000009916	49.91	protein_coding	100517241	ACADS	81.767845	76.777649	85.733398	88.683708
ENSSSCG00000039475	57.75	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043557	52.8	protein_coding	---	---	0.262656	0.0	0.0	0.0
ENSSSCG00000017438	55.66	protein_coding	100514792	KRT35	0.0	0.0	0.0	0.0
ENSSSCG00000008498	37.76	protein_coding	100524081	HEATR5B	17.230165	19.083673	12.03017	12.450605
ENSSSCG00000034859	54.82	protein_coding	100524669	GADD45GIP1	6.631697	4.772261	7.220466	7.680595
ENSSSCG00000033230	38.45	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000013318	49.25	protein_coding	100516484	---	324.463074	312.643921	311.781616	314.915314
ENSSSCG00000007985	65.01	protein_coding	100518602	PGAP6	2.948394	0.828222	6.15753	4.945249
ENSSSCG00000024346	51.86	protein_coding	100171387	SLC7A3	0.0	0.0	0.0	0.0
ENSSSCG00000010416	43.7	protein_coding	100524111	ZNF32	21.036331	26.813358	18.851517	19.57728
ENSSSCG00000047018	37.46	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003708	45.01	protein_coding	100739254	ANKRD29	15.759384	13.519923	17.768782	13.431417
ENSSSCG00000010866	40.46	protein_coding	100512485	SCCPDH	96.710976	104.430656	94.016548	90.317383
ENSSSCG00000011324	50.2	protein_coding	---	---	2.068611	0.816382	2.263082	2.900458
ENSSSCG00000034395	38.3	protein_coding	100736562	CREB1	13.627721	12.634092	9.999689	12.820246
ENSSSCG00000028638	42.54	protein_coding	414432	UTP4	120.20314	93.849991	110.124229	76.164841
ENSSSCG00000026103	51.49	protein_coding	100620358	ZBTB17	8.105069	6.237933	8.827324	11.853618
ENSSSCG00000017439	52.94	protein_coding	100514599	KRT32	0.0	0.0	0.0	0.0
ENSSSCG00000006106	41.16	protein_coding	100157834	CDH17	0.0	0.059381	0.0	0.0
ENSSSCG00000017909	63.64	protein_coding	---	CHRNE	0.508057	0.393608	0.982292	0.315619
ENSSSCG00000038507	38.64	protein_coding	414391	---	1095.330811	954.33197	1174.889526	1111.716309
ENSSSCG00000029576	41.79	protein_coding	100153356	ZNF239	29.363165	27.868666	34.502399	26.519104
ENSSSCG00000013746	51.92	protein_coding	100381266	CALR	682.635498	708.231262	802.96759	752.879822
ENSSSCG00000028942	40.63	protein_coding	100620189	NRXN3	0.0	0.0	0.0	0.0
ENSSSCG00000036438	56.17	protein_coding	396598	GPX3	54.554901	47.24456	58.422947	76.761086
ENSSSCG00000007669	63.97	protein_coding	100516546	GNB2	93.321571	77.63739	124.838058	137.983795
ENSSSCG00000007494	45.4	protein_coding	100126292	CSTF1	36.416363	37.907043	58.822651	57.009754
ENSSSCG00000031367	34.25	protein_coding	100623616	AADAC	0.239103	0.228169	0.341018	0.150926
ENSSSCG00000011325	48.99	protein_coding	100515755	MYL3	1.295868	3.15904	2.730452	1.72968
ENSSSCG00000037477	35.41	pseudogene	---	---	1.807283	0.0	0.0	0.0
ENSSSCG00000012400	41.44	protein_coding	100155023	SNX12	46.65929	47.656982	49.807842	49.443409
ENSSSCG00000036639	43.11	protein_coding	100627513	STOM	132.581268	145.822449	129.758331	150.047211
ENSSSCG00000022105	35.28	protein_coding	100739158	SUCNR1	3.859915	4.875146	3.531753	3.626452
ENSSSCG00000048920	41.79	protein_coding	---	---	0.0	0.451018	0.0	0.0
ENSSSCG00000010865	38.92	protein_coding	100512301	EXO1	4.71383	5.256247	3.884164	4.121333
ENSSSCG00000016715	45.24	protein_coding	100523342	OSBPL3	29.081703	30.359798	39.693459	26.684017
ENSSSCG00000032097	42.74	protein_coding	100620494	DUSP16	6.592004	24.385801	23.94956	27.617867
ENSSSCG00000034177	56.4	protein_coding	102162785	---	0.0	0.0	0.0	0.0
ENSSSCG00000008924	36.51	protein_coding	100512547	UBA6	27.865349	35.230289	18.209877	17.46472
ENSSSCG00000040185	39.69	protein_coding	397279	TFAM	66.671837	74.166862	51.58469	106.136185
ENSSSCG00000013320	50.91	protein_coding	100514152	PAX6	0.0	0.0	0.065003	0.0
ENSSSCG00000024479	41.66	protein_coding	100524839	ELAC1	12.969385	10.898509	7.479373	9.509079
ENSSSCG00000018018	44.23	protein_coding	---	---	6.332149	9.227598	3.833947	7.046422
ENSSSCG00000005004	40.45	protein_coding	100518890	LRR1	13.470753	12.593085	10.398583	10.654296
ENSSSCG00000038562	51.53	protein_coding	100737739	RND1	5.688291	7.017588	9.296934	9.500068
ENSSSCG00000009397	38.82	protein_coding	100519104	CAB39L	160.363785	161.273605	101.263199	164.542297
ENSSSCG00000036915	66.58	protein_coding	---	C17orf107	0.0	0.0	0.0	0.0
ENSSSCG00000036026	54.27	protein_coding	110261102	SRARP	0.0	0.0	0.0	0.0
ENSSSCG00000005006	57.81	protein_coding	396952	RPL36AL	365.483856	387.278229	378.201843	343.204468
ENSSSCG00000011326	55.63	protein_coding	397675	PTH1R	0.680575	1.012999	1.563452	1.422558
ENSSSCG00000012399	54.19	protein_coding	733705	FOXO4	11.224162	8.634207	11.219811	11.561593
ENSSSCG00000009917	40.14	protein_coding	100154995	SPPL3	34.125412	35.198727	40.652447	39.811035
ENSSSCG00000021668	53.86	protein_coding	100513946	KRT31	0.0	0.0	0.0	0.0
ENSSSCG00000012022	40.07	protein_coding	397663	APP	361.542786	320.428833	374.75174	393.126984
ENSSSCG00000007495	48.37	protein_coding	100126293	CASS4	9.875756	10.636866	9.93026	11.943196
ENSSSCG00000038200	38.07	protein_coding	100156618	---	0.0	0.424125	0.0	0.0
ENSSSCG00000008499	37.08	protein_coding	100524371	STRN	52.667034	55.049545	29.769989	33.375889
ENSSSCG00000007984	64.61	protein_coding	100524194	MRPL28	8.945433	9.216872	11.370943	16.248358
ENSSSCG00000040400	42.06	protein_coding	100625907	GPR19	1.859419	0.969287	0.962474	0.814916
ENSSSCG00000035611	56.59	protein_coding	---	MGAT2	120.710251	130.278778	107.749794	128.766769
ENSSSCG00000009919	52.85	protein_coding	574067	HNF1A	0.0	0.0	0.0	0.0
ENSSSCG00000026345	58.32	protein_coding	100628082	---	0.0	0.0	0.0	0.0
ENSSSCG00000000179	48.24	protein_coding	100525107	CCDC65	26.478859	21.55595	24.75423	27.550262
ENSSSCG00000007668	58.58	protein_coding	100620395	GIGYF1	18.289484	14.312608	19.995966	23.632402
ENSSSCG00000013745	50.56	protein_coding	100524304	FARSA	26.380304	35.467651	59.130322	72.059555
ENSSSCG00000034838	47.74	protein_coding	100512852	MAP1LC3C	0.0	0.0	0.0	0.128023
ENSSSCG00000033323	39.14	protein_coding	780419	UBE2D1	4.781135	19.244337	7.619282	18.437996
ENSSSCG00000047303	36.64	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000030796	51.06	protein_coding	100620452	CXorf65	0.0	0.291775	0.0	0.0
ENSSSCG00000034418	38.51	protein_coding	102159830	CREBL2	32.68375	32.509239	28.369211	29.681278
ENSSSCG00000039900	47.12	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036466	40.67	protein_coding	100518583	METTL21A	34.648193	48.063606	47.974895	53.833351
ENSSSCG00000010868	53.02	protein_coding	---	BECN2	0.0	0.0	0.0	0.0
ENSSSCG00000017441	54.37	protein_coding	100514127	---	0.0	0.0	0.0	0.0
ENSSSCG00000001801	39.61	protein_coding	100154013	BTBD1	75.640846	71.073578	56.911526	66.777885
ENSSSCG00000005518	48.56	protein_coding	396733	---	60.974743	174.221146	149.452728	146.253204
ENSSSCG00000034165	42.71	protein_coding	110260923	DERPC	70.764442	71.773506	84.15873	82.288925
ENSSSCG00000004524	39.21	protein_coding	397142	SMAD4	111.24131	109.791824	91.720589	105.646164
ENSSSCG00000014171	39.89	protein_coding	100523953	ERAP1	72.769318	75.293091	62.433552	60.842628
ENSSSCG00000044330	43.04	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000017094	40.35	protein_coding	100170772	MARCHF6	85.024696	84.991356	82.557312	89.029289
ENSSSCG00000003709	44.57	protein_coding	100511642	LAMA3	104.297363	113.279984	115.085243	137.110306
ENSSSCG00000007496	48.26	protein_coding	100126294	RTF2	77.073647	59.680672	80.963097	83.859741
ENSSSCG00000031598	41.02	protein_coding	100620546	CDADC1	34.215141	40.617435	32.24852	34.94873
ENSSSCG00000012397	52.32	protein_coding	397156	---	117.97332	116.039909	129.74942	137.459518
ENSSSCG00000006107	41.07	protein_coding	100153002	PDP1	16.908932	25.498169	17.797371	16.601576
ENSSSCG00000016716	47.3	protein_coding	100522585	GSDME	3.098385	2.981023	4.200897	2.898008
ENSSSCG00000005008	40.77	protein_coding	100521651	DNAAF2	20.271435	21.205683	17.360201	19.251755
ENSSSCG00000021132	43.51	protein_coding	100622421	PLD5	0.040932	0.160915	0.23155	0.207468
ENSSSCG00000011329	50.33	protein_coding	100515924	CCDC12	59.95414	61.417004	53.371754	55.668968
ENSSSCG00000046992	36.49	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003470	57.32	protein_coding	100521274	FAM131C	4.693042	3.382895	6.60195	6.594741
ENSSSCG00000047354	40.4	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000030131	41.2	protein_coding	100152820	C15orf40	35.96545	34.867195	35.071724	30.894581
ENSSSCG00000023204	61.12	protein_coding	100523725	AXIN1	4.581793	4.09822	5.852926	8.107903
ENSSSCG00000017917	57.02	protein_coding	100515409	MINK1	13.840272	9.262448	15.233538	19.476151
ENSSSCG00000001062	44.26	protein_coding	100049697	DTNBP1	15.117379	17.204351	15.71356	16.64151
ENSSSCG00000007497	50.25	protein_coding	100134987	GCNT7	0.082362	0.0	0.0	0.0
ENSSSCG00000048110	40.98	protein_coding	---	---	3.790337	1.473971	2.97027	1.599377
ENSSSCG00000031381	49.33	protein_coding	100301570	---	0.0	0.0	0.0	0.0
ENSSSCG00000031381	49.33	protein_coding	100524935	---	253.9086	231.918686	513.22229	406.846832
ENSSSCG00000013740	44.82	protein_coding	---	SYCE2	13.90803	14.661485	12.491944	16.865675
ENSSSCG00000032804	41.42	protein_coding	---	BORCS5	7.036129	7.96974	11.409871	9.728958
ENSSSCG00000011720	35.59	protein_coding	100525306	MBNL1	242.121078	229.649414	166.884933	181.901184
ENSSSCG00000021755	49.27	protein_coding	100516036	---	0.0	0.0	0.0	0.0
ENSSSCG00000006742	47.36	protein_coding	100154970	MAB21L3	3.886483	2.874198	2.885052	2.740486
ENSSSCG00000016717	38.81	protein_coding	100523707	MPP6	22.318249	23.619343	19.782013	19.344074
ENSSSCG00000007672	54.62	protein_coding	100627239	POP7	24.79957	23.359276	23.080526	30.180239
ENSSSCG00000014794	42.44	protein_coding	100522198	NUP98	100.236702	96.929703	110.250038	118.274406
ENSSSCG00000003177	54.86	protein_coding	100521559	BCL2L12	10.513524	3.312522	7.665732	8.859182
ENSSSCG00000024329	50.88	protein_coding	100154635	C12orf43	11.008544	10.552271	13.072425	16.519939
ENSSSCG00000035762	39.69	protein_coding	110256737	---	41.017933	17.034582	22.780399	14.571666
ENSSSCG00000007498	53.77	protein_coding	100134988	FAM209B	0.0	0.0	1.101479	0.412198
ENSSSCG00000041174	37.79	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000022064	58.96	protein_coding	100620836	MLNR	0.0	0.0	0.0	0.0
ENSSSCG00000007673	59.94	protein_coding	397249	EPO	0.0	0.0	0.0	0.0
ENSSSCG00000050510	35.5	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000024392	35.97	protein_coding	100737188	THEMIS	0.675793	0.889457	0.886491	0.298633
ENSSSCG00000024696	39.49	protein_coding	100520645	CCNYL1	504.466217	524.253967	370.404388	466.311584
ENSSSCG00000007499	52.31	protein_coding	100144525	TFAP2C	0.371492	0.109431	0.0	0.213084
ENSSSCG00000044216	38.83	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000038630	39.57	protein_coding	100524876	---	122.798653	134.536209	121.577637	118.226616
ENSSSCG00000049263	50.83	protein_coding	408053	HAS3	0.0	0.0	0.0	0.0
ENSSSCG00000013321	35.81	protein_coding	100514702	ELP4	14.544459	19.297989	13.412462	13.264088
ENSSSCG00000013729	53.2	protein_coding	100522477	GCDH	8.247585	6.335254	17.405317	14.592915
ENSSSCG00000005519	46.52	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043995	39.35	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000007983	67.29	protein_coding	100738360	PDIA2	0.0	0.0	0.0	0.0
ENSSSCG00000007500	50.49	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000001804	48.93	protein_coding	100156419	HOMER2	2.103445	2.424061	2.146226	2.342461
ENSSSCG00000006743	43.21	protein_coding	110255201	SLC22A15	15.805247	16.595329	19.54949	15.733506
ENSSSCG00000030350	50.8	protein_coding	100623387	---	0.0	0.0	0.0	0.0
ENSSSCG00000003471	57.95	protein_coding	100522873	EPHA2	27.440783	25.086864	45.850449	45.992958
ENSSSCG00000016718	45.39	protein_coding	397304	NPY	1.355204	1.653455	2.007891	1.308765
ENSSSCG00000030502	38.53	protein_coding	100623007	CEP170	31.457005	24.27199	23.034426	27.548059
ENSSSCG00000004212	36.83	protein_coding	100511607	---	0.0	0.0	0.0	0.0
ENSSSCG00000009921	45.8	protein_coding	595119	OASL	2.433771	3.043033	3.297965	1.47246
ENSSSCG00000008501	45.22	protein_coding	100524557	VIT	0.0	0.0	0.0	0.0
ENSSSCG00000040638	37.26	protein_coding	414379	DIO2	3.801184	2.888549	1.885815	1.678475
ENSSSCG00000040835	45.28	pseudogene	110260738	---	25.43063	22.699417	31.663494	24.682005
ENSSSCG00000040863	36.51	protein_coding	100623323	IPMK	21.891939	21.385773	12.571079	18.417501
ENSSSCG00000006108	37.44	protein_coding	100515024	TMEM67	22.796394	17.75606	13.282704	15.469031
ENSSSCG00000012396	53.54	protein_coding	100157450	MED12	24.644146	22.486252	28.112574	37.914658
ENSSSCG00000037148	50.59	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034427	40.43	protein_coding	100525021	MEX3C	75.92234	73.565376	70.004227	69.470306
ENSSSCG00000001805	42.87	protein_coding	100153988	WHAMM	16.639437	18.925188	16.624027	20.960419
ENSSSCG00000032489	37.76	protein_coding	110262107	KLHDC1	11.608069	11.365106	9.209679	9.74938
ENSSSCG00000024872	55.34	protein_coding	100519258	CPT1C	2.259242	0.673332	1.228215	2.12348
ENSSSCG00000034586	60.32	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051585	44.34	protein_coding	110260922	TANGO6	19.753498	14.966948	11.429155	20.522579
ENSSSCG00000004213	35.52	protein_coding	100512146	---	0.0	0.0	0.0	0.0
ENSSSCG00000007501	54.86	protein_coding	492315	BMP7	0.0	0.10829	0.288589	0.145811
ENSSSCG00000016140	48.26	protein_coding	100519058	FZD5	11.143723	12.166245	11.875796	11.437234
ENSSSCG00000011330	58.61	protein_coding	100517371	NBEAL2	15.050524	10.145952	16.112576	20.376106
ENSSSCG00000013730	59.58	protein_coding	100174958	KLF1	0.0	0.0	0.0	0.0
ENSSSCG00000015754	42.65	protein_coding	100737787	MCPH1	6.721153	7.483161	8.188587	7.387014
ENSSSCG00000016719	38.75	protein_coding	100524057	STK31	0.493902	0.943641	0.624055	1.022187
ENSSSCG00000041609	34.62	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000029658	37.21	protein_coding	100512727	---	0.0	0.0	0.0	0.0
ENSSSCG00000003710	42.51	protein_coding	100511088	TTC39C	9.169267	9.320308	8.926911	7.518775
ENSSSCG00000032824	39.52	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047470	35.92	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000022159	37.24	protein_coding	100620938	FNDC3A	123.592773	119.40728	79.757637	90.827805
ENSSSCG00000046424	37.15	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003472	56.57	protein_coding	100521628	ARHGEF19	0.925936	0.566007	1.093252	0.94453
ENSSSCG00000008926	37.8	protein_coding	100512911	TMPRSS11D	0.405823	0.0	0.0	0.0
ENSSSCG00000041603	34.2	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000047939	55.96	pseudogene	110255910	---	0.0	0.0	0.0	0.0
ENSSSCG00000031996	50.75	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000006745	46.98	protein_coding	397436	CASQ2	2.388181	1.832636	2.674953	2.409548
ENSSSCG00000000625	38.24	protein_coding	100515777	LRP6	26.248339	27.107563	12.125085	15.389372
ENSSSCG00000013731	54.28	protein_coding	397398	DNASE2	59.788601	52.745407	70.085983	55.516171
ENSSSCG00000013322	34.67	protein_coding	100514893	IMMP1L	33.488609	44.211197	33.874062	28.923132
ENSSSCG00000001063	43.19	protein_coding	100155795	MYLIP	29.873703	30.842335	36.060043	36.109818
ENSSSCG00000002410	35.77	protein_coding	100520033	CEP128	10.753926	11.855863	8.591108	7.777628
ENSSSCG00000038979	66.88	protein_coding	110259957	ARHGDIG	0.0	0.0	0.0	0.0
ENSSSCG00000027860	37.65	protein_coding	100525036	ERAP2	25.292597	26.360197	18.980267	19.697418
ENSSSCG00000039008	45.4	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036704	48.5	protein_coding	110258125	---	0.0	0.0	0.0	0.0
ENSSSCG00000008927	38.67	protein_coding	100525933	TMPRSS11A	0.0	0.0	0.0	0.0
ENSSSCG00000015753	41.48	protein_coding	396730	ANGPT2	9.837451	12.805408	9.149991	10.90133
ENSSSCG00000032202	49.31	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000013732	52.26	protein_coding	100512333	MAST1	0.0	0.0	0.0	0.0
ENSSSCG00000016141	43.19	protein_coding	100520986	PLEKHM3	2.846458	2.164758	2.111199	2.167747
ENSSSCG00000007502	40.27	protein_coding	100125974	SPO11	0.0	0.0	0.0	0.0
ENSSSCG00000001806	45.04	protein_coding	100513991	FSD2	0.0	0.0	0.0	0.0
ENSSSCG00000037569	65.92	protein_coding	100517674	---	0.0	0.0	0.0	0.0
ENSSSCG00000038602	39.61	protein_coding	100512321	---	0.43738	0.418325	0.483615	0.449507
ENSSSCG00000007674	54.51	protein_coding	397676	ZAN	0.0	0.0	0.0	0.0
ENSSSCG00000008929	36.93	protein_coding	100738056	---	0.13703	0.084511	0.0	0.0
ENSSSCG00000033085	43.8	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000000623	43.62	protein_coding	100514901	BCL2L14	4.646143	6.414378	3.876214	6.009334
ENSSSCG00000005524	55.08	protein_coding	100628179	DAB2IP	7.316702	4.788624	8.760331	8.334697
ENSSSCG00000009924	44.76	protein_coding	100522465	ANKRD13A	82.308327	89.151421	81.542603	80.832695
ENSSSCG00000003473	55.84	protein_coding	100521799	CPLANE2	1.974865	0.320594	2.202385	1.952273
ENSSSCG00000044100	37.2	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000036186	50.68	protein_coding	100154892	---	0.0	0.0	0.0	0.0
ENSSSCG00000036541	63.73	protein_coding	102167729	RGS11	0.0	0.0	0.0	0.0
ENSSSCG00000041702	36.31	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000000182	57.85	protein_coding	100126276	WNT10B	0.70692	0.688754	0.900298	0.925753
ENSSSCG00000005011	37.72	protein_coding	100156579	NEMF	64.489166	66.389122	43.983921	51.119255
ENSSSCG00000038792	44.71	protein_coding	110257521	FAM221A	5.106871	5.295844	5.938808	3.43175
ENSSSCG00000048242	35	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000051332	37.99	pseudogene	---	---	0.032001	0.0	0.016212	0.018163
ENSSSCG00000034967	45.91	protein_coding	100519628	CRYGD	0.0	0.0	0.0	0.0
ENSSSCG00000033304	50.9	protein_coding	100512705	RTBDN	0.0	0.0	0.0	0.0
ENSSSCG00000032172	68.49	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003711	42.38	protein_coding	100511266	CABYR	2.716956	1.300988	2.547324	0.711517
ENSSSCG00000027984	36.96	protein_coding	100623641	ZWINT	6.631956	7.55032	5.080961	3.114279
ENSSSCG00000025652	48.24	protein_coding	100048953	CDH1	136.386154	139.739426	217.986572	157.481659
ENSSSCG00000024794	42.1	protein_coding	100521974	FBXO42	26.03372	26.553598	29.702658	29.384562
ENSSSCG00000004215	39.43	protein_coding	110255188	KIAA0408	0.0	0.0	0.0	0.0
ENSSSCG00000039030	62.74	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037259	35.82	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000007503	51.82	protein_coding	100125839	RAE1	83.825813	89.054764	94.800545	101.833679
ENSSSCG00000017912	54.8	protein_coding	414900	PLD2	16.472044	14.668399	20.524742	21.110209
ENSSSCG00000039620	45.77	protein_coding	110257071	CRYGC	0.0	0.0	0.0	0.0
ENSSSCG00000008930	36.38	protein_coding	100513296	TMPRSS11F	0.536867	1.274004	0.341135	0.368024
ENSSSCG00000024205	39.61	protein_coding	100626582	ARHGEF26	4.608631	4.338677	6.438998	4.830915
ENSSSCG00000039763	47.19	protein_coding	100625451	CMBL	25.822105	26.436707	35.079235	25.017689
ENSSSCG00000046768	38.5	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000038114	65.84	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000008503	40.08	protein_coding	100525742	FEZ2	45.728596	52.692612	37.054394	45.779865
ENSSSCG00000014796	62.96	protein_coding	---	CHRNA10	0.0	0.0	0.0	0.0
ENSSSCG00000026083	35.65	protein_coding	100515252	DNAJC24	70.711777	67.349731	51.896732	21.168962
ENSSSCG00000047495	39.86	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039241	48.66	protein_coding	100156107	---	0.0	0.0	0.0	0.0
ENSSSCG00000034697	46.06	pseudogene	---	---	25.766598	24.292965	16.759117	16.888206
ENSSSCG00000036987	47.22	protein_coding	110256011	KRT40	0.0	0.0	0.0	0.0
ENSSSCG00000049279	41.81	protein_coding	---	---	0.046951	0.0	0.242684	0.081385
ENSSSCG00000035136	41.38	protein_coding	100513423	SDCCAG8	12.211282	12.029935	11.491227	12.915325
ENSSSCG00000041260	38.05	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000013737	52.35	protein_coding	100523170	RNASEH2A	7.050332	6.032067	8.129555	6.881944
ENSSSCG00000000183	62.94	protein_coding	100525462	WNT1	0.0	0.0	0.0	0.0
ENSSSCG00000038255	56.99	protein_coding	100525416	ART1	0.0	0.0	0.0	0.0
ENSSSCG00000038616	38.03	protein_coding	100513671	---	0.346827	0.351978	0.077632	0.146245
ENSSSCG00000024152	45.2	protein_coding	100157726	ETV6	44.433968	45.762257	45.881901	45.093559
ENSSSCG00000001064	50.48	protein_coding	100154573	---	5.163902	1.744728	1.467444	2.210364
ENSSSCG00000003191	52.92	protein_coding	100522079	TSKS	0.0	0.0	0.0	0.0
ENSSSCG00000031771	39.29	protein_coding	397560	TSHR	0.233904	0.274902	0.097428	0.082755
ENSSSCG00000006746	51.36	protein_coding	100157791	VANGL1	5.392663	4.366439	6.997276	4.64476
ENSSSCG00000027465	53.57	protein_coding	106504062	NLGN3	0.551726	0.488493	0.639931	1.086897
ENSSSCG00000007980	55.73	protein_coding	100738032	FAM234A	0.747618	0.549589	1.097995	1.757625
ENSSSCG00000048866	37.65	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000024126	50.77	protein_coding	100627652	CCT5	112.213638	104.991356	183.022964	142.229706
ENSSSCG00000008932	36.49	protein_coding	100513484	TMPRSS11B	0.0	0.0	0.0	0.0
ENSSSCG00000039832	65.34	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032040	42.64	protein_coding	100623528	C2orf80	0.157088	0.0	0.0	0.0
ENSSSCG00000031083	48.42	protein_coding	100523067	SZRD1	51.774387	40.950371	50.847164	54.70253
ENSSSCG00000015755	39.21	protein_coding	100233172	AGPAT5	63.028301	63.63818	54.802757	55.721119
ENSSSCG00000014173	38.12	protein_coding	100125826	LNPEP	6.148341	5.469227	2.941283	3.903449
ENSSSCG00000007504	63.28	protein_coding	100125973	RBM38	1.694154	1.204128	6.589335	7.314154
ENSSSCG00000030388	51.77	protein_coding	100625277	UPP1	21.152033	19.389301	28.785864	22.165136
ENSSSCG00000000184	61.97	protein_coding	100525642	DDN	0.266621	0.0	0.587558	0.382305
